"contributors_enabled","created_at","default_profile","default_profile_image","description","entities__url__urls__display_url","entities__url__urls__expanded_url","entities__url__urls__indices__001","entities__url__urls__indices__002","entities__url__urls__url","favourites_count","follow_request_sent","followers_count","following","friends_count","geo_enabled","has_extended_profile","id","id_str","is_translation_enabled","is_translator","lang","listed_count","location","name","notifications","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_banner_url","profile_image_url","profile_image_url_https","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","protected","screen_name","statuses_count","time_zone","translator_type","url","utc_offset","verified","entities__|","entities__|__urls__display_url","entities__|__urls__expanded_url","entities__|__urls__indices__001","entities__|__urls__indices__002","entities__|__urls__url","entities__description__urls__display_url","entities__description__urls__expanded_url","entities__description__urls__indices__001","entities__description__urls__indices__002","entities__description__urls__url"
"False","1232267701","False","False","U.S. Congressman representing CA-48.  Former speechwriter for President Reagan. Surfer and father of 8 year old triplets.","facebook.com/#!/pages/Dana-…","http://www.facebook.com/#!/pages/Dana-Rohrabacher/78476240421","0","22","http://t.co/JSLCMvUXo1","86","False","30848","False","363","False","False","19139963","19139963","False","False","en","1363","Huntington Beach, CA","Dana Rohrabacher","False","DBDBDB","http://pbs.twimg.com/profile_background_images/35242395/danastwitterskin.jpg","https://pbs.twimg.com/profile_background_images/35242395/danastwitterskin.jpg","False","","http://pbs.twimg.com/profile_images/796471402/dana_hs1sm_normal.jpg","https://pbs.twimg.com/profile_images/796471402/dana_hs1sm_normal.jpg","DC2D1D","DBDBDB","DBDBDB","4A56A6","True","False","DanaRohrabacher","12984","Alaska","none","http://t.co/JSLCMvUXo1","-28800","True","","","","","","","","","","",""
"False","1236015540","False","False","I work for CA-49, Chair the Subcommittee on Courts, Intellectual Property, and the Internet, & serve on the House Committee on Foreign Affairs.","issa.house.gov","http://issa.house.gov","0","22","http://t.co/L3qF1BVDjB","881","False","266195","False","34599","True","False","22509548","22509548","False","False","en","5217","Vista, CA & Washington, DC","Darrell Issa","False","EBEBEB","http://pbs.twimg.com/profile_background_images/784712716/7bdaba8bf85dbc35abbf4dc8fea3838f.png","https://pbs.twimg.com/profile_background_images/784712716/7bdaba8bf85dbc35abbf4dc8fea3838f.png","False","https://pbs.twimg.com/profile_banners/22509548/1481131455","http://pbs.twimg.com/profile_images/454338555456663552/phM7MZu5_normal.jpeg","https://pbs.twimg.com/profile_images/454338555456663552/phM7MZu5_normal.jpeg","5A656B","FFFFFF","DDFFCC","333333","False","False","DarrellIssa","20663","Eastern Time (US & Canada)","none","http://t.co/L3qF1BVDjB","-14400","True","","","","","","","","","","",""
"False","1330620726","False","False","Fighting for the hardworking people of Iowa","","","","","","22","False","5968","False","579","True","False","510516465","510516465","False","False","en","457","Iowa's 2nd District","Dave Loebsack","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/510516465/1360003545","http://pbs.twimg.com/profile_images/476023485647437826/xnIR5tUD_normal.jpeg","https://pbs.twimg.com/profile_images/476023485647437826/xnIR5tUD_normal.jpeg","121DE8","C0DEED","DDEEF6","333333","True","False","daveloebsack","794","null","none","null","null","True","","","","","","","","","","",""
"False","1220386346","False","False","Representative of the Eighth Congressional District in Washington State","reichert.house.gov","http://reichert.house.gov","0","22","http://t.co/xGxisoccFO","276","False","17712","False","3020","True","False","16102244","16102244","False","False","en","1125","Auburn, Washington","Dave Reichert","False","B2DFDA","http://abs.twimg.com/images/themes/theme13/bg.gif","https://abs.twimg.com/images/themes/theme13/bg.gif","False","https://pbs.twimg.com/profile_banners/16102244/1354903867","http://pbs.twimg.com/profile_images/75071220/Reichert_013_normal.jpg","https://pbs.twimg.com/profile_images/75071220/Reichert_013_normal.jpg","93A644","EEEEEE","FFFFFF","333333","True","False","davereichert","2831","Pacific Time (US & Canada)","none","http://t.co/xGxisoccFO","-25200","True","","","","","","","","","","",""
"False","1294436864","False","False","Republican Congressman for Tennessee's 4th Congressional District.","facebook.com/ScottDesJarlai…","http://www.facebook.com/ScottDesJarlaisTN04","0","22","http://t.co/omXrQSGbn2","330","False","12333","False","1279","True","False","235312723","235312723","False","False","en","776","","Scott DesJarlais","False","022330","http://pbs.twimg.com/profile_background_images/322548805/iStock_000011580148Large.jpg","https://pbs.twimg.com/profile_background_images/322548805/iStock_000011580148Large.jpg","False","https://pbs.twimg.com/profile_banners/235312723/1476380534","http://pbs.twimg.com/profile_images/1264997339/DesJarlais.OfficialPhoto_normal.jpg","https://pbs.twimg.com/profile_images/1264997339/DesJarlais.OfficialPhoto_normal.jpg","0084B4","A8C7F7","C0DFEC","333333","True","False","DesJarlaisTN04","3171","Atlantic Time (Canada)","none","http://t.co/omXrQSGbn2","-10800","True","","","","","","","","","","",""
"False","1246932274","True","False","RTs do not equal endorsement.  This is my personal Twitter account.  If you have questions about my official activities please visit my website.","nunes.house.gov","http://www.nunes.house.gov","0","22","http://t.co/nNrwohsqWS","39","False","32589","False","589","False","False","54412900","54412900","False","False","en","736","","Devin Nunes","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","","http://pbs.twimg.com/profile_images/738510058183593985/whpmEX7p_normal.jpg","https://pbs.twimg.com/profile_images/738510058183593985/whpmEX7p_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","DevinNunes","1792","Pacific Time (US & Canada)","none","http://t.co/nNrwohsqWS","-25200","True","","","","","","","","","","",""
"False","1427486914","False","False","Representing New Jersey's 1st Congressional District in the United States House of Representatives","norcross.house.gov","http://norcross.house.gov","0","23","https://t.co/yD13GE8LK4","2179","False","4456","False","1091","False","False","3122099613","3122099613","False","False","en","288","","Donald Norcross","False","000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/3122099613/1486587100","http://pbs.twimg.com/profile_images/684805798489374720/_vCfpWrb_normal.jpg","https://pbs.twimg.com/profile_images/684805798489374720/_vCfpWrb_normal.jpg","3B94D9","000000","000000","000000","False","False","DonaldNorcross","6110","Pacific Time (US & Canada)","none","https://t.co/yD13GE8LK4","-25200","True","","","","","","","","","","",""
"False","1241637650","False","False","Representing California's 6th Congressional District - including the capital city of Sacramento. Member of the Energy and Commerce Committee.","matsui.house.gov","http://www.matsui.house.gov","0","22","http://t.co/dt820eUUHc","88","False","22684","False","8310","True","False","38254095","38254095","False","False","en","927","Sacramento, CA","Rep. Doris Matsui","False","D4CCE8","http://pbs.twimg.com/profile_background_images/754518099/4a78f4e60385da28c2f1de27c801ace3.jpeg","https://pbs.twimg.com/profile_background_images/754518099/4a78f4e60385da28c2f1de27c801ace3.jpeg","False","","http://pbs.twimg.com/profile_images/644563582294757376/UJMwQIXY_normal.jpg","https://pbs.twimg.com/profile_images/644563582294757376/UJMwQIXY_normal.jpg","48487A","FFFFFF","E4EAED","333333","True","False","DorisMatsui","2219","Eastern Time (US & Canada)","none","http://t.co/dt820eUUHc","-14400","True","","","","","","","","","","",""
"False","1331227889","True","False","The 33rd Governor of North Dakota.","dougburgum.com","http://www.dougburgum.com","0","23","https://t.co/vZF1Ztrgk0","544","False","4630","False","272","False","True","518700708","518700708","False","False","en","98","Fargo, ND","Doug Burgum","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","https://pbs.twimg.com/profile_banners/518700708/1483762190","http://pbs.twimg.com/profile_images/870298243107704833/3uw-SLou_normal.jpg","https://pbs.twimg.com/profile_images/870298243107704833/3uw-SLou_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","DougBurgum","925","Central Time (US & Canada)","none","https://t.co/vZF1Ztrgk0","-18000","False","","","","","","","","","","",""
"False","1233894914","False","False","Governor of Arizona","","","","","","3860","False","27582","False","984","True","True","20217019","20217019","False","False","en","631","Arizona, USA","Doug Ducey","False","C0DEED","http://pbs.twimg.com/profile_background_images/246088583/xfa10d24e29683f7e4fb4e69b9b78f34.png","https://pbs.twimg.com/profile_background_images/246088583/xfa10d24e29683f7e4fb4e69b9b78f34.png","True","https://pbs.twimg.com/profile_banners/20217019/1495555198","http://pbs.twimg.com/profile_images/860396368812163072/qiSiJ3om_normal.jpg","https://pbs.twimg.com/profile_images/860396368812163072/qiSiJ3om_normal.jpg","0084B4","C0DEED","DDEEF6","333333","True","False","dougducey","8000","Arizona","none","null","-25200","True","","","","","","","","","","",""
"False","1483373167","True","False","Official government Twitter account for Congressman Neal Dunn (FL-02).","dunn.house.gov","http://www.dunn.house.gov","0","23","https://t.co/6TJeLaAA4w","2","False","1882","False","109","False","False","815952318487298048","815952318487298048","False","False","en","122","","Dr. Neal Dunn","False","F5F8FA","null","null","False","https://pbs.twimg.com/profile_banners/815952318487298048/1483481160","http://pbs.twimg.com/profile_images/817396749270732800/5rj6yCMh_normal.jpg","https://pbs.twimg.com/profile_images/817396749270732800/5rj6yCMh_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333","True","False","DrNealDunnFL2","266","Pacific Time (US & Canada)","none","https://t.co/6TJeLaAA4w","-25200","True","","","","","","","","","","",""
"False","1246392454","False","False","Official Account of Rep. Phil Roe, MD, serving Tennessee's First Congressional District. @HouseVetAffairs Chair. Member @EdWorkforce & co-chair of @gopdoccaucus","roe.house.gov","http://www.roe.house.gov","0","22","http://t.co/eWYX8wFvy7","153","False","13538","False","278","False","False","52503751","52503751","False","False","en","876","East Tennessee","Dr. Phil Roe","False","050D4D","http://pbs.twimg.com/profile_background_images/45102523/flag3.JPG","https://pbs.twimg.com/profile_background_images/45102523/flag3.JPG","False","","http://pbs.twimg.com/profile_images/532903557498810368/vc6FFA05_normal.jpeg","https://pbs.twimg.com/profile_images/532903557498810368/vc6FFA05_normal.jpeg","0084B4","FFFFFF","8F2C1F","333333","False","False","DrPhilRoe","2520","Eastern Time (US & Canada)","none","http://t.co/eWYX8wFvy7","-14400","True","","","","","","","","","","",""
"False","1236883814","False","False","Former Navy SEAL, Founder of The Mission Continues, Husband, Father, Conservative Outsider, and Governor of Missouri.","ericgreitens.com","http://www.ericgreitens.com","0","23","https://t.co/prNx4LzAjr","458","False","34146","False","310","True","False","24004390","24004390","False","False","en","550","Missouri","Eric Greitens","False","FFFFFF","http://pbs.twimg.com/profile_background_images/196941121/Twitter_page_background.jpg","https://pbs.twimg.com/profile_background_images/196941121/Twitter_page_background.jpg","False","https://pbs.twimg.com/profile_banners/24004390/1489288746","http://pbs.twimg.com/profile_images/760906768629194752/3S2WVjNw_normal.jpg","https://pbs.twimg.com/profile_images/760906768629194752/3S2WVjNw_normal.jpg","030303","3653B0","CCC6A7","000000","True","False","EricGreitens","3806","Central Time (US & Canada)","none","https://t.co/prNx4LzAjr","-18000","True","","","","","","","","","","",""
"False","1282618727","False","False","Congressman for #NY13. Follow me in DC at @RepEspaillat or in Spanish at @Sen_A_Espaillat.","","","","","","153","False","10629","False","937","True","False","182217410","182217410","False","False","en","350","New York, NY","Adriano Espaillat","False","131516","http://pbs.twimg.com/profile_background_images/212395894/washington_heights_image.jpg","https://pbs.twimg.com/profile_background_images/212395894/washington_heights_image.jpg","True","","http://pbs.twimg.com/profile_images/1110111878/Headshot_High_Res_normal.jpg","https://pbs.twimg.com/profile_images/1110111878/Headshot_High_Res_normal.jpg","009999","FFFFFF","EFEFEF","333333","True","False","EspaillatNY","3873","Eastern Time (US & Canada)","none","null","-14400","True","","","","","","","","","","",""
"False","1228480372","False","False","Proudly serving Texas' 27th Congressional District. @GOPoversight @HouseJudiciary @Transport","farenthold.house.gov","http://farenthold.house.gov/","0","22","http://t.co/pkXZtbphWU","103","False","22389","False","1025","True","False","17896154","17896154","False","False","en","865","Corpus Christi, TX","Blake Farenthold","False","081B38","http://pbs.twimg.com/profile_background_images/477148860/farenthold_twitter.jpg","https://pbs.twimg.com/profile_background_images/477148860/farenthold_twitter.jpg","False","https://pbs.twimg.com/profile_banners/17896154/1463066547","http://pbs.twimg.com/profile_images/740199174012952578/toGYymr7_normal.jpg","https://pbs.twimg.com/profile_images/740199174012952578/toGYymr7_normal.jpg","0084B4","A8C7F7","C0DFEC","333333","True","False","farenthold","6090","Central Time (US & Canada)","none","http://t.co/pkXZtbphWU","-18000","True","","","","","","","","","","",""
"False","1270915384","False","False","Florida's 45th Governor - My goal is to make Florida first in job creation.","flgov.com","http://flgov.com","0","22","http://t.co/twMEOuNmfN","1","False","91096","False","5609","False","False","131546062","131546062","False","False","en","2315","The Sunshine State","Rick Scott","False","C0DEED","http://pbs.twimg.com/profile_background_images/189945288/scott_twitter_background_20110107.jpg","https://pbs.twimg.com/profile_background_images/189945288/scott_twitter_background_20110107.jpg","False","https://pbs.twimg.com/profile_banners/131546062/1436298588","http://pbs.twimg.com/profile_images/618507125397024768/jKIFx1Qs_normal.jpg","https://pbs.twimg.com/profile_images/618507125397024768/jKIFx1Qs_normal.jpg","0084B4","C0DEED","DDEEF6","333333","True","False","FLGovScott","7701","Eastern Time (US & Canada)","none","http://t.co/twMEOuNmfN","-14400","True","","","","","","","","","","",""
"False","1239889916","False","False","The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.","pallone.house.gov","http://pallone.house.gov","0","22","http://t.co/YkjqVYrbQ7","55","False","22513","False","1278","True","False","31801993","31801993","False","False","en","1289","#NJ","Rep. Frank Pallone","False","2B590F","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","False","https://pbs.twimg.com/profile_banners/31801993/1489002487","http://pbs.twimg.com/profile_images/1274536430/USE_webversion_normal.jpg","https://pbs.twimg.com/profile_images/1274536430/USE_webversion_normal.jpg","009999","FFFFFF","295C32","000000","True","False","FrankPallone","8828","Quito","none","http://t.co/YkjqVYrbQ7","-18000","True","","","","","","","","","","",""
